9.975670590287533113e-02,1.706538343179772599e-01,-8.539809410107731397e-03,2.732637978497376441e-02,-2.143735339945391505e-01,-5.011683862927932553e-01
1.403003021183339416e-01,8.468336261431898271e-02,-1.029868239296618908e-02,-1.140591190457613952e-01,-1.196689574025082275e-01,-3.333213508187420349e-01
1.242070452549191850e-01,4.159369971952094763e-02,-7.760835859689278748e-03,-1.357307307489126758e-01,-6.929178256779301714e-02,-2.713927045045186337e-01
9.606184606739183451e-02,2.005123980776562370e-02,-4.833337119117274254e-03,-1.582901277363241155e-01,-4.421029397680990847e-02,-3.130540291129013664e-01
6.562996807735020643e-02,9.321289472520460223e-03,-2.693034481132194381e-03,-1.041217568940172450e-01,-2.711213048087006763e-02,-2.226428562696993185e-01
4.157891165207748541e-02,3.980436840042744090e-03,-1.385081943352101325e-03,-1.086088753529427242e-01,-1.268126650649638656e-02,-1.738262705949859543e-01
2.466020464797935574e-02,1.320159787507138929e-03,-6.557987584060922387e-04,-8.096950446204902174e-02,-7.010249724800984503e-03,-1.035946374203842446e-01
1.272347256623802304e-02,-5.855571214949438674e-06,-2.789018278635917170e-04,-8.570673249443490349e-02,-2.960501067324403796e-03,-1.055117858989271934e-01
6.495712111673905206e-03,-6.669039784158899142e-04,-7.006890581390674529e-05,-5.679782406569337111e-02,-9.279429815586112597e-04,-6.927075143135179303e-02
2.025344641521160081e-03,-9.954567815604194961e-04,2.311977115149122170e-05,-5.159142681152176224e-02,-1.335035646912305666e-03,-1.001260668465994014e-01
3.700621991192685947e-04,-1.157595145047337834e-03,8.983143631383843990e-05,-4.511942895999112441e-02,1.365114919938563486e-04,-6.134292576831409938e-02
-1.042414227813488314e-03,-1.236327173398344467e-03,1.121231225609767046e-04,-2.750905666544098752e-02,-3.970049149746842981e-04,-8.511729110277346799e-02
-2.355304359591863569e-03,-1.273286307473817667e-03,1.058404535129536480e-04,-3.805263432612932678e-02,8.920885595956384645e-04,-5.780480251446742934e-02
-2.880639297878161316e-03,-1.289253388371796932e-03,1.068742689183409039e-04,-3.108193632855786939e-02,1.521902436475655205e-03,-3.616148423936396683e-02
-2.655376037769568379e-03,-1.294621346945318101e-03,1.267012076928777399e-04,-2.497793650119992451e-02,1.167980011755395588e-03,-4.904645409957383850e-02
-3.040992079267211892e-03,-1.294763191004467658e-03,1.110426395333836058e-04,-2.112148753161814316e-02,1.669772986019361785e-03,-2.744329251796865515e-02
-2.724199288012735688e-03,-1.292200480423079216e-03,1.289879577651217727e-04,-1.460819629576298739e-02,1.335097848197125533e-03,-3.638209716740532784e-02
-3.178550644421229959e-03,-1.288405625054386350e-03,9.841185808214237250e-05,-1.286856164701042846e-02,1.792836449261318594e-03,-1.815946322513709715e-02
-2.781229210077732633e-03,-1.283872135701535000e-03,1.229289663169850198e-04,-7.989926028091320562e-03,1.567224535640880049e-03,-2.027563003417667473e-02
-3.313128252367893763e-03,-1.279132506745417211e-03,7.749557510432439496e-05,-5.768806780646991948e-03,1.956523566360471918e-03,-7.337478170872945710e-03
-3.620297151270607337e-03,-1.274262678917433955e-03,4.697554533170515711e-05,-2.148917327390961318e-03,2.173107792377625396e-03,7.001380200852199429e-04
-3.447331545343428495e-03,-1.269255152120354023e-03,5.610159113629273125e-05,8.518057129045035177e-04,2.188094504054607318e-03,5.401754676184955181e-03
-2.797776548755803467e-03,-1.264098858622140576e-03,1.120066051086875337e-04,2.547373055386967060e-03,2.020796253571063069e-03,7.847746064375948211e-03
-2.026014338289969848e-03,-1.258850772021819896e-03,1.860771631172940190e-04,3.444524329849669737e-03,1.792874940973664078e-03,9.080751743579812060e-03
-1.360942023397512194e-03,-1.253581454476990469e-03,2.566290150802916963e-04,3.823960655818060394e-03,1.585088327701118099e-03,9.653047645167204052e-03
-1.101617198954564893e-03,-1.248389390565235457e-03,2.862781302382022748e-04,3.382288412513850123e-03,1.503082580674024692e-03,9.662101943409082822e-03
-1.428460805153134372e-03,-1.243367700924249628e-03,2.439261032157991841e-04,3.239958046489865157e-03,1.617428237840343955e-03,9.748972281867556919e-03
-1.738560909484399139e-03,-1.238437769136922989e-03,2.044942550838288941e-04,3.371047574198621222e-03,1.720722430952759639e-03,9.880238755448043919e-03
-1.955012947906048688e-03,-1.233542291408689295e-03,1.768687177853371911e-04,3.492519658584380526e-03,1.789439449048782190e-03,9.957898556073381535e-03
-2.095848316187060023e-03,-1.228657928622792130e-03,1.582521850878196388e-04,3.578068465925558338e-03,1.831905546752969497e-03,9.987909498382168544e-03
-2.183173676170788689e-03,-1.223778201077071678e-03,1.458367780912041701e-04,3.630420276442508296e-03,1.856466478431134529e-03,9.982110664086413232e-03
-2.234062391729772952e-03,-1.218903359736249817e-03,1.376476108036912003e-04,3.654954735221407382e-03,1.869055346409922991e-03,9.950052602536738414e-03
-2.260080801821651424e-03,-1.214035679192146996e-03,1.324652051364563917e-04,3.654630568337040048e-03,1.873421522638131238e-03,9.898903920716467172e-03
-2.268246341880832476e-03,-1.209177431382047569e-03,1.296815220534653246e-04,3.628587407015698013e-03,1.871605106554143473e-03,9.834418123201101383e-03
-2.261790349404869688e-03,-1.204329994741720929e-03,1.292601067542959608e-04,3.570431724434362970e-03,1.864177117351356345e-03,9.762001010052086952e-03
-2.239929722573107129e-03,-1.199493176383259604e-03,1.319401932875254035e-04,3.463387954968780765e-03,1.849942119184477211e-03,9.688134432718899930e-03
-2.194843868397768332e-03,-1.194663663945081311e-03,1.401597162296612433e-04,3.264762038365890372e-03,1.824156369414910292e-03,9.623675802100079002e-03
-2.096784602204467690e-03,-1.189828753866131825e-03,1.621817634475194612e-04,2.846500823577716079e-03,1.770319498735081027e-03,9.596230420396914193e-03
-1.791114590155095483e-03,-1.184925441316126956e-03,2.404824702375909780e-04,1.737222268039701400e-03,1.604232355117329563e-03,9.712859889169343092e-03
-3.442917122092466436e-04,-1.179575008640236945e-03,6.392062448935648643e-04,3.003760698176027692e-03,8.308010262022000672e-04,9.766370703944928303e-03
2.404913423244343549e-04,-1.174322474942493750e-03,8.088675959810030531e-04,3.471937868091349699e-03,5.169769172714923150e-04,9.776818213990111708e-03
3.851389640632086968e-04,-1.169287477219012978e-03,8.628902506417130596e-04,3.247270203653653421e-03,4.345264156728263663e-04,9.794458523592687246e-03
3.054347069269749558e-04,-1.164449794012468314e-03,8.567948875216989521e-04,2.537323431324302412e-03,4.678910965300192310e-04,9.837804747302092076e-03
2.429766451585485185e-04,-1.159707736056159655e-03,8.606599398293015690e-04,1.815337700903270519e-03,4.858289385365123936e-04,9.888143983172529780e-03
2.280012893922383371e-04,-1.154997890540317542e-03,8.822290910533561520e-04,1.280750272152106611e-03,4.742369037371566747e-04,9.942590281553557660e-03
2.599888817506593088e-04,-1.150290731549626208e-03,9.211655446923351209e-04,9.244673645385101607e-04,4.347477829821987474e-04,9.978126455749272011e-03
2.928707388004328656e-04,-1.145591694779922020e-03,9.614136719790014607e-04,7.675821054282147126e-04,3.945728834643152027e-04,1.000349927155676916e-02
3.499187504411906948e-04,-1.140894452353356748e-03,1.011944455203842366e-03,8.078270219646896183e-04,3.398938315299916387e-04,9.992563601222524336e-03
3.894673822357096128e-04,-1.136213581933676227e-03,1.057061123020599114e-03,1.029434785328366868e-03,2.955639478758937040e-04,9.959893353783512079e-03
4.360670587220099453e-04,-1.131546014420625051e-03,1.106483034539527390e-03,1.410791743333200329e-03,2.465767248023748894e-04,9.887667491566729319e-03
4.576790454546221694e-04,-1.126904640048488138e-03,1.146877765866142346e-03,1.902224373318409708e-03,2.125915275905343959e-04,9.792921554280430152e-03
4.710708883953165413e-04,-1.122288867099153695e-03,1.184884917557827875e-03,2.445035021616547444e-03,1.831956224579320237e-04,9.675236947358095002e-03
4.556702136468279100e-04,-1.117708537570799750e-03,1.210856180629696702e-03,2.960901432211709289e-03,1.714683932137515228e-04,9.553212725866639526e-03
4.229322593693294490e-04,-1.113163917564289652e-03,1.229138227793920074e-03,3.382582484026036996e-03,1.702982262918500468e-04,9.439469568179374021e-03
3.695373948435833077e-04,-1.108657237341451052e-03,1.237353076661297816e-03,3.673765914983615627e-03,1.821501445268016415e-04,9.344505594506995194e-03
3.096253879505640391e-04,-1.104182820759800829e-03,1.241591474154360962e-03,3.843181618876193549e-03,1.981417123123207667e-04,9.270677230987950726e-03
2.500456024442130145e-04,-1.099734186018849194e-03,1.244836202897734887e-03,3.926155114741892820e-03,2.140948740455346662e-04,9.213159956548375509e-03
1.974430723139815444e-04,-1.095304461382898319e-03,1.250352941942866301e-03,3.958694904370800918e-03,2.257947023924388623e-04,9.166188705625126498e-03
1.524293906379553195e-04,-1.090889750274124563e-03,1.258553313160739240e-03,3.965019670420455444e-03,2.329439255987896396e-04,9.125077335494802613e-03
1.139174087461493546e-04,-1.086488648722986824e-03,1.269034073847647012e-03,3.958485516663264557e-03,2.363065862529684091e-04,9.087099012205362980e-03
7.993605016473902302e-05,-1.082101510883083694e-03,1.280895736975301525e-03,3.945808278401889517e-03,2.372223860543490109e-04,9.050730164009925319e-03
4.875918805210945962e-05,-1.077729452824242222e-03,1.293312819072368761e-03,3.930275198702573060e-03,2.368633438433334431e-04,9.015171110022214204e-03
1.905344695786077982e-05,-1.073373763206815750e-03,1.305612669493427542e-03,3.913481029460830381e-03,2.361459467789737119e-04,8.979994502981503493e-03
-1.011565756164276765e-05,-1.069035606706043124e-03,1.317292140089207234e-03,3.896199698176674824e-03,2.357276994414435128e-04,8.944970345890704971e-03
-3.937737463930397400e-05,-1.064715928064539647e-03,1.327980142694693607e-03,3.878806622003230873e-03,2.360689749549497031e-04,8.909970791594921252e-03
-6.914589718690432156e-05,-1.060415453575741084e-03,1.337399601483160120e-03,3.861483907268392114e-03,2.374913861303231842e-04,8.874921442074207995e-03
-9.969266361485185220e-05,-1.056134730414284200e-03,1.345335877772047776e-03,3.844319828847301678e-03,2.402242934514308619e-04,8.839775975054267598e-03
-1.311975661065170758e-04,-1.051874172920117846e-03,1.351614084711101746e-03,3.827357147893031136e-03,2.444375242255156081e-04,8.804503051266744304e-03
-1.637831692921526167e-04,-1.047634103022135723e-03,1.356083808531075106e-03,3.810616574800901064e-03,2.502630973827701683e-04,8.769079579721030665e-03
-1.975367139468011746e-04,-1.043414781191927872e-03,1.358609279302441623e-03,3.794108147952340512e-03,2.578090828700138680e-04,8.733487292498121057e-03
-2.325239178446234889e-04,-1.039216428378739307e-03,1.359063268336457853e-03,3.777836727774346124e-03,2.671681963578975260e-04,8.697711045047311698e-03
-2.687974911528044435e-04,-1.035039240710088114e-03,1.357323431382151044e-03,3.761804621766398887e-03,2.784230082875416333e-04,8.661738021203522001e-03
-3.064023384623857748e-04,-1.030883398887860692e-03,1.353270219332839601e-03,3.746012809649496705e-03,2.916490325684516780e-04,8.625557417628599080e-03
-3.453787205769799466e-04,-1.026749073891389296e-03,1.346785784180226479e-03,3.730461485531860830e-03,3.069165098259289920e-04,8.589160387261474822e-03
-3.857641721834834830e-04,-1.022636430180639102e-03,1.337753520791425078e-03,3.715150267529120781e-03,3.242913940918432949e-04,8.552540127335158879e-03
-4.275946615847545356e-04,-1.018545627221944345e-03,1.326058025472101392e-03,3.700078246493975712e-03,3.438358535381584092e-04,8.515692052175593760e-03
-4.709052838686188561e-04,-1.014476819890842551e-03,1.311585341611926558e-03,3.685243958226608243e-03,3.656084714360874474e-04,8.478614018960536902e-03
-5.157306593891889182e-04,-1.010430158091428499e-03,1.294223417996119650e-03,3.670645320895895517e-03,3.896642573000942233e-04,8.441306588677029848e-03
-5.621051375208716699e-04,-1.006405785805438878e-03,1.273862738728129187e-03,3.656279558575635091e-03,4.160545323495812037e-04,8.403773311280258312e-03
-6.100628630316928510e-04,-1.002403839696278240e-03,1.250397103258921909e-03,3.642143121676048607e-03,4.448267263172507005e-04,8.366021026949393632e-03
-6.596377376018098442e-04,-9.984244473450355067e-04,1.223724545921700893e-03,3.628231610128265176e-03,4.760241068857425746e-04,8.328060176145415938e-03
-7.108632948216447997e-04,-9.944677251513133094e-04,1.193748389871125519e-03,3.614539702848441720e-03,5.096854540828664243e-04,8.289905110818545503e-03
-7.637724992035329133e-04,-9.905337759301012426e-04,1.160378432342670015e-03,3.601061095870316045e-03,5.458446870943609811e-04,8.251574398118074333e-03
-8.183974757608826261e-04,-9.866226862191393877e-04,1.123532257843963414e-03,3.587788451046159798e-03,5.845304485217489186e-04,8.213091106560935911e-03
-8.747691751012735004e-04,-9.827345233118975863e-04,1.083136673917928141e-03,3.574713356955869573e-03,6.257656501909021184e-04,8.174483063088936602e-03
-9.329169788785187127e-04,-9.788693320393121108e-04,1.039129260869858665e-03,3.561826303536450456e-03,6.695669846499175022e-04,8.135783067849077649e-03
-9.928682513586644005e-04,-9.750271313210972807e-04,9.914600225771606247e-04,3.549116671847012648e-03,7.159444071601954668e-04,8.097029052075419009e-03
-1.054647844493010597e-03,-9.712079105331050503e-04,9.400931203673094623e-04,3.536572740288982004e-03,7.649005941055134813e-04,8.058264163254185222e-03
-1.118277566042634626e-03,-9.674116257263715938e-04,8.850086661469733652e-04,3.524181708470539541e-03,8.164303851773578244e-04,8.019536761002312233e-03
-1.183775622827459286e-03,-9.636381957714727688e-04,8.262045446911167341e-04,3.511929739753579145e-03,8.705202183546674162e-04,7.980900306932256494e-03
-1.251156053916264912e-03,-9.598874984950646512e-04,7.636982285140554889e-04,3.499802023354435781e-03,9.271475684784777436e-04,7.942413132414474081e-03
-1.320428171368986936e-03,-9.561593669006798052e-04,6.975285423804839435e-04,3.487782856664789488e-03,9.862804020270472555e-04,7.904138069756951740e-03
-1.391596028809139688e-03,-9.524535855789015813e-04,6.277573286581520718e-04,3.475855748267016408e-03,1.047876662403009066e-03,7.866141934998517951e-03
-1.464657940422924281e-03,-9.487698874171830547e-04,5.544709598335049354e-04,3.464003541899127354e-03,1.111883801518175974e-03,7.828494854407190909e-03
-1.539606074712121693e-03,-9.451079507375934052e-04,4.777816411076732817e-04,3.452208561424852801e-03,1.178238374546484394e-03,7.791269431834936705e-03
-1.616426148242674013e-03,-9.414673969903340290e-04,3.978284445694495316e-04,3.440452776672427854e-03,1.246865715266873287e-03,7.754539760287457520e-03
-1.695097244492959091e-03,-9.378477891336456981e-04,3.147780174955680781e-04,3.428717989803275763e-03,1.317679709279517049e-03,7.718380288152789336e-03
-1.775591781519275051e-03,-9.342486308257925802e-04,2.288249112515598901e-04,3.416986041682125094e-03,1.390582681427817834e-03,7.682864558260758120e-03
-1.857875649399375571e-03,-9.306693665409152038e-04,1.401914843198768059e-04,3.405239037506091991e-03,1.465465411909933459e-03,7.648063845779569728e-03
-1.941908534236683539e-03,-9.271093827062420935e-04,4.912734324664547479e-05,3.393459590700139122e-03,1.542207292782460468e-03,7.614045728462851513e-03
-2.007326949454977996e-03,-9.235478876517324307e-04,-2.379673633001861929e-05,3.381262188473991952e-03,1.602211218686109672e-03,7.581219687933206212e-03
-2.041941986652506032e-03,-9.199623488027088014e-04,-6.617112748717777040e-05,3.368476806624482942e-03,1.634331048191059151e-03,7.549530779121033791e-03
-2.058780692470306428e-03,-9.163544216021036809e-04,-9.086411336896505668e-05,3.355382574568577247e-03,1.650374002881315003e-03,7.518528605072355084e-03
-2.065290883147987908e-03,-9.127323275248058624e-04,-1.052508327287598187e-04,3.342132683458834495e-03,1.657082051851391062e-03,7.487967321721342162e-03
-2.065801237204430499e-03,-9.091044733991398641e-04,-1.136275723555301868e-04,3.328812339274349070e-03,1.658369814303373678e-03,7.457711169918013368e-03
-2.062825192932615532e-03,-9.054775484225500125e-04,-1.184939039543534604e-04,3.315469346189592759e-03,1.656508385709395742e-03,7.427684543002464543e-03
-2.057820618713606959e-03,-9.018563276893634163e-04,-1.213021449717836131e-04,3.302130815758494518e-03,1.652814103682087501e-03,7.397844888574300719e-03
-2.051632025475756335e-03,-8.982440152861903646e-04,-1.228948601639252684e-04,3.288812352105271487e-03,1.648049008345239385e-03,7.368167914567571967e-03
-2.044747790521129864e-03,-8.946426732013786120e-04,-1.237599606355938909e-04,3.275523128324693556e-03,1.642653539766738245e-03,7.338639468222808715e-03
-2.037449680387097995e-03,-8.910535855957636611e-04,-1.241792990926541315e-04,3.262268705436204702e-03,1.636881683070837926e-03,7.309251055205495673e-03
-2.029899717602429675e-03,-8.874775280221491305e-04,-1.243151514028986054e-04,3.249052604328195228e-03,1.630879421745565130e-03,7.279997355306447315e-03
-2.022190620530517260e-03,-8.839149525921030388e-04,-1.242605096118763318e-04,3.235877185521214127e-03,1.624730261823924748e-03,7.250874838804774805e-03
-2.014375077363630365e-03,-8.803661098827582137e-04,-1.240683091335120206e-04,3.222744143017484617e-03,1.618481637813894104e-03,7.221880992490735396e-03
-2.006482727710960038e-03,-8.768311268745135074e-04,-1.237684023855489107e-04,3.209654782161609505e-03,1.612160223040504971e-03,7.193013884892367552e-03
-1.998530008190856511e-03,-8.733100557523880295e-04,-1.233774093638058281e-04,3.196610176181564466e-03,1.605780802608822297e-03,7.164271921013149261e-03
-1.990525856949544679e-03,-8.698029039882265376e-04,-1.229044298379917120e-04,3.183611254391992100e-03,1.599351412634375828e-03,7.135653703378515636e-03
-1.982475015850367062e-03,-8.663096526625627776e-04,-1.223543523777815233e-04,3.170658851812215625e-03,1.592876314420279106e-03,7.107157952935573564e-03
-1.974379939413069534e-03,-8.628302675124108548e-04,-1.217297684393991753e-04,3.157753736965609754e-03,1.586357713476945755e-03,7.078783463781735188e-03
-1.966241895931504415e-03,-8.593647055420331566e-04,-1.210320770506487822e-04,3.144896627331505209e-03,1.579796751030063074e-03,7.050529077084964104e-03
-1.958061600322516180e-03,-8.559129189434913024e-04,-1.202621200119943963e-04,3.132088197829613688e-03,1.573194073928578735e-03,7.022393665936860381e-03
-1.949839575603760054e-03,-8.524748574106065816e-04,-1.194205448727604142e-04,3.119329085377434401e-03,1.566550160280779421e-03,6.994376126466961968e-03
-1.941576357153643444e-03,-8.490504694880914808e-04,-1.185080101200251498e-04,3.106619891265234926e-03,1.559865503592816876e-03,6.966475372560504767e-03
-1.933272605927601048e-03,-8.456397033531816041e-04,-1.175252989578504158e-04,3.093961182328084595e-03,1.553140714969377702e-03,6.938690332674398407e-03
-1.924929168986992938e-03,-8.422425072594268364e-04,-1.164733801680534854e-04,3.081353491483113105e-03,1.546376577888266667e-03,6.911019947887057924e-03
-1.916547109572262503e-03,-8.388588297835599490e-04,-1.153534383733240690e-04,3.068797317950297011e-03,1.539574075546225242e-03,6.883463170687696003e-03
-1.908127719607334138e-03,-8.354886199570891450e-04,-1.141668866444351494e-04,3.056293127330499734e-03,1.532734402363193334e-03,6.856018964219756304e-03
-1.899672522105680123e-03,-8.321318273286586577e-04,-1.129153689575715250e-04,3.043841351652610498e-03,1.525858966358885870e-03,6.828686301818945315e-03
-1.891183267809965016e-03,-8.287884019889394304e-04,-1.116007568538178744e-04,3.031442389436550793e-03,1.518949386292290597e-03,6.801464166744802982e-03
-1.882661928578534911e-03,-8.254582945741995026e-04,-1.102251428278105012e-04,3.019096605800713606e-03,1.512007485819869901e-03,6.774351552051851785e-03
-1.874110688976758470e-03,-8.221414562537764873e-04,-1.087908319104232194e-04,3.006804332632096854e-03,1.505035285979155774e-03,6.747347460566287258e-03
-1.865531936920361740e-03,-8.188378387143849376e-04,-1.073003322981944601e-04,2.994565868825393388e-03,1.498034996755956286e-03,6.720450904947298729e-03
-1.856928253862712630e-03,-8.155473941372361028e-04,-1.057563455230893967e-04,2.982381480581264982e-03,1.491009008175205042e-03,6.693660907821716820e-03
-1.848302404811361967e-03,-8.122700751785435396e-04,-1.041617564505347874e-04,2.970251401774876097e-03,1.483959881169823495e-03,6.666976501977313688e-03
