1.000000000000000056e-01,1.000000000000000056e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,-1.600000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,1.011008659760375683e-01,1.916193932543315825e-01,4.189200753896737267e-03,3.879482157243407253e-02,3.098840220057028638e-01,-1.757790434633872856e+00,4.748174944969194228e-04,2.599660168155607520e-01,-2.490733167491739064e-01,1.066589708784173723e-01,-9.576627081202930547e-02,0.000000000000000000e+00
1.000000000000000056e-01,1.014765399969836251e-01,1.831317058305365897e-01,7.996651925755281914e-03,1.381389437670831610e-01,2.783924086993270763e-01,-1.835104058882055300e+00,9.845513943938411124e-04,5.055570523233996472e-01,-5.146036204388945157e-01,1.982987371386091269e-01,-2.073453052541037178e-01,0.000000000000000000e+00
1.000000000000000056e-01,1.008077449234697220e-01,1.745015907466595517e-01,1.143916987958653979e-02,2.723901486304625141e-01,1.550389009905250859e-01,-1.855791377820749544e+00,1.523322407082754789e-03,7.301095933139102323e-01,-8.034520670606697390e-01,2.681969161193979989e-01,-3.415393898661571725e-01,0.000000000000000000e+00
1.000000000000000056e-01,9.574587072805854082e-02,1.653628971992283647e-01,1.456334454556317340e-02,4.390376068669870069e-01,-7.947998516423993021e-02,-1.798017940344672994e+00,2.084974397217313150e-03,8.636125601001564123e-01,-1.187436419492216233e+00,2.457996773438160809e-01,-5.696235367358740698e-01,0.000000000000000000e+00
1.000000000000000056e-01,8.463969265324777780e-02,1.555379613257139859e-01,1.739384940651139688e-02,3.788377032818701640e-01,1.226016592799434313e-01,-1.950286741746148689e+00,2.663331979786471692e-03,8.714623732831233704e-01,-1.701877826837082219e+00,9.628814008904887367e-02,-9.267035936430073617e-01,0.000000000000000000e+00
1.000000000000000056e-01,7.553745281849377768e-02,1.459683389427625655e-01,1.979237306357812740e-02,5.332981071164346609e-01,-1.310276429789495323e-01,-1.861775486644009048e+00,3.252173015187104742e-03,9.202125855772805840e-01,-2.172191603234388424e+00,-1.136852349427291964e-02,-1.240610494162835975e+00,0.000000000000000000e+00
1.000000000000000056e-01,6.604304429899152118e-02,1.363838635204549510e-01,2.181042817845341500e-02,4.482750067745175371e-01,1.188448078711450973e-01,-2.037535417202025911e+00,3.844317360535828062e-03,9.599937663770422569e-01,-2.650028655694460333e+00,-1.275746822424205784e-01,-1.562460207075003993e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.565965685513982880e-02,1.267394978231005942e-01,2.345917346114356067e-02,5.864694879883097789e-01,-1.252418659306510362e-01,-1.942789837695555466e+00,4.432785975172309940e-03,9.801597488250424206e-01,-3.145745953312411913e+00,-2.628888221574408046e-01,-1.902697382329934683e+00,0.000000000000000000e+00
1.000000000000000056e-01,4.529054852028403799e-02,1.171613238255163614e-01,2.471575743783004445e-02,4.978538115091381000e-01,1.098285813679081013e-01,-2.100611073231174686e+00,5.010631034095046864e-03,9.988339194966047163e-01,-3.639094979513120887e+00,-3.985477636969197990e-01,-2.241713296319603366e+00,0.000000000000000000e+00
1.000000000000000056e-01,3.431388138915299896e-02,1.075886054003477033e-01,2.559667259585539714e-02,6.155748640775541292e-01,-1.106053075124069918e-01,-2.009469076665674425e+00,5.570768051248598494e-03,1.002812537868676523e+00,-4.143179143288492128e+00,-5.477242843994185595e-01,-2.592642321020407703e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.340972468238268142e-02,9.812315964407994362e-02,2.608266731543053621e-02,5.316429647716343077e-01,9.458710538842143856e-02,-2.142489981260120580e+00,6.106279145451250917e-03,1.005548763540009993e+00,-4.642532174518319010e+00,-6.963590531446003373e-01,-2.940624357833718783e+00,0.000000000000000000e+00
1.000000000000000056e-01,1.220842452849481806e-02,8.873524213397807059e-02,2.618520582939995456e-02,6.251855902611416216e-01,-9.145302394676990687e-02,-2.061928234486797518e+00,6.610214355120424060e-03,9.990161505881136605e-01,-5.144739274824520869e+00,-8.523449761628624222e-01,-3.293378148073558442e+00,0.000000000000000000e+00
1.000000000000000056e-01,1.159334405362899209e-03,7.949858516792430996e-02,2.589204406683590781e-02,5.514648929839384150e-01,7.487764261933591015e-02,-2.166635731429330747e+00,7.075841957715691723e-03,9.919237392481607962e-01,-5.639373925310438018e+00,-1.006455679843019979e+00,-3.640994506219272342e+00,0.000000000000000000e+00
1.000000000000000056e-01,-9.939343294873424078e-03,7.040416353531571414e-02,2.521146807689939387e-02,6.185240863448302484e-01,-6.943389396331881014e-02,-2.101629662977585689e+00,7.496514874482764976e-03,9.796886056932965214e-01,-6.130345432800778482e+00,-1.163070619326473043e+00,-3.987586207781024683e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.077435380276030849e-02,6.150782585264361058e-02,2.413720033853732072e-02,5.586587225902447384e-01,5.277265618332491193e-02,-2.176353376949848872e+00,7.865851684793295079e-03,9.682579038119788484e-01,-6.610242409769301553e+00,-1.315801409702491709e+00,-4.326183096254846205e+00,0.000000000000000000e+00
1.000000000000000056e-01,-3.143910316392002635e-02,5.281324085563158383e-02,2.267644093439497369e-02,5.988283597156627280e-01,-4.660075355316012358e-02,-2.129656399530168276e+00,8.177656531500526044e-03,9.552914126817149132e-01,-7.080622451800218542e+00,-1.466751981376181346e+00,-4.658579057742336715e+00,0.000000000000000000e+00
1.000000000000000056e-01,-4.171277947586036344e-02,4.436276523803538152e-02,2.082856523718063652e-02,5.542080026865117137e-01,3.095175770825443762e-02,-2.175208103661334658e+00,8.426047837030298249e-03,9.448977719368261141e-01,-7.536165256372977517e+00,-1.611448376250245396e+00,-4.979819108185922438e+00,0.000000000000000000e+00
1.000000000000000056e-01,-5.162187635275871517e-02,3.616667158449016900e-02,1.860154840466467230e-02,5.698015325843881485e-01,-2.615236560482432637e-02,-2.146418753083220388e+00,8.605420393228285780e-03,9.361555542150926668e-01,-7.977016162830111945e+00,-1.750577668931334596e+00,-5.290282939683702779e+00,0.000000000000000000e+00
